act,vendor,gem,class_name,mission
6,Lilly Roth,Lightning Strike,Marauder,
6,Lilly Roth,Lightning Tendrils,Marauder,
6,Lilly Roth,Lightning Spire Trap,Marauder,
6,Lilly Roth,Lightning Trap,Marauder,
6,Lilly Roth,Lightning Warp,Marauder,
6,Lilly Roth,Magma Orb,Marauder,
6,Lilly Roth,Ancestral Protector,Marauder,
6,Lilly Roth,Mirror Arrow,Marauder,
6,Lilly Roth,Molten Shell,Marauder,
6,Lilly Roth,Molten Strike,Marauder,
6,Lilly Roth,Vulnerability,Marauder,
6,Lilly Roth,Orb of Storms,Marauder,
6,Lilly Roth,Perforate,Marauder,
6,Lilly Roth,Pestilent Strike,Marauder,
6,Lilly Roth,Phase Run,Marauder,
6,Lilly Roth,Seismic Trap,Marauder,
6,Lilly Roth,Plague Bearer,Marauder,
6,Lilly Roth,Poacher's Mark,Marauder,
6,Lilly Roth,Caustic Arrow,Marauder,
6,Lilly Roth,Power Siphon,Marauder,
6,Lilly Roth,Precision,Marauder,
6,Lilly Roth,Pride,Marauder,
6,Lilly Roth,Projectile Weakness,Marauder,
6,Lilly Roth,Puncture,Marauder,
6,Lilly Roth,Punishment,Marauder,
6,Lilly Roth,Wave of Conviction,Marauder,
6,Lilly Roth,Purity of Elements,Marauder,
6,Lilly Roth,Rain of Arrows,Marauder,
6,Lilly Roth,Raise Spectre,Marauder,
6,Lilly Roth,Raise Zombie,Marauder,
6,Lilly Roth,Rallying Cry,Marauder,
6,Lilly Roth,Reave,Marauder,
6,Lilly Roth,Brand Recall,Marauder,
6,Lilly Roth,Reckoning,Marauder,
6,Lilly Roth,Rejuvenation Totem,Marauder,
6,Lilly Roth,Righteous Fire,Marauder,
6,Lilly Roth,Riposte,Marauder,
6,Lilly Roth,Purifying Flame,Marauder,
6,Lilly Roth,Scourge Arrow,Marauder,
6,Lilly Roth,Searing Bond,Marauder,
6,Lilly Roth,Shattering Steel,Marauder,
6,Lilly Roth,Shield Charge,Marauder,
6,Lilly Roth,Shock Nova,Marauder,
6,Lilly Roth,Shockwave Totem,Marauder,
6,Lilly Roth,Shrapnel Ballista,Marauder,
6,Lilly Roth,Galvanic Arrow,Marauder,
6,Lilly Roth,Explosive Trap,Marauder,
6,Lilly Roth,Siege Ballista,Marauder,
6,Lilly Roth,Smite,Marauder,
6,Lilly Roth,Smoke Mine,Marauder,
6,Lilly Roth,Soulrend,Marauder,
6,Lilly Roth,Spark,Marauder,
6,Lilly Roth,Zealotry,Marauder,
6,Lilly Roth,Spirit Offering,Marauder,
6,Lilly Roth,Split Arrow,Marauder,
6,Lilly Roth,Static Strike,Marauder,
6,Lilly Roth,Steelskin,Marauder,
6,Lilly Roth,Storm Brand,Marauder,
6,Lilly Roth,Storm Burst,Marauder,
6,Lilly Roth,Storm Call,Marauder,
6,Lilly Roth,Stormblast Mine,Marauder,
6,Lilly Roth,Summon Carrion Golem,Marauder,
6,Lilly Roth,Summon Chaos Golem,Marauder,
6,Lilly Roth,Summon Flame Golem,Marauder,
6,Lilly Roth,Summon Ice Golem,Marauder,
6,Lilly Roth,Summon Lightning Golem,Marauder,
6,Lilly Roth,Summon Raging Spirit,Marauder,
6,Lilly Roth,Summon Holy Relic,Marauder,
6,Lilly Roth,Summon Stone Golem,Marauder,
6,Lilly Roth,Summon Skeletons,Marauder,
6,Lilly Roth,Summon Skitterbots,Marauder,
6,Lilly Roth,Sunder,Marauder,
6,Lilly Roth,Sweep,Marauder,
6,Lilly Roth,Tectonic Slam,Marauder,
6,Lilly Roth,Tempest Shield,Marauder,
6,Lilly Roth,Temporal Chains,Marauder,
6,Lilly Roth,Spectral Shield Throw,Marauder,
6,Lilly Roth,Spectral Throw,Marauder,
6,Lilly Roth,Tornado Shot,Marauder,
6,Lilly Roth,Toxic Rain,Marauder,
6,Lilly Roth,Vengeance,Marauder,
6,Lilly Roth,Venom Gyre,Marauder,
6,Lilly Roth,Vigilant Strike,Marauder,
6,Lilly Roth,Viper Strike,Marauder,
6,Lilly Roth,Vitality,Marauder,
6,Lilly Roth,Volatile Dead,Marauder,
6,Lilly Roth,Despair,Marauder,
6,Lilly Roth,War Banner,Marauder,
6,Lilly Roth,Warlord's Mark,Marauder,
6,Lilly Roth,Whirling Blades,Marauder,
6,Lilly Roth,Wild Strike,Marauder,
6,Lilly Roth,Winter Orb,Marauder,
6,Lilly Roth,Wither,Marauder,
6,Lilly Roth,Withering Step,Marauder,
6,Lilly Roth,Wrath,Marauder,
6,Lilly Roth,Added Chaos Damage,Marauder,
6,Lilly Roth,Added Cold Damage,Marauder,
6,Lilly Roth,Added Fire Damage,Marauder,
6,Lilly Roth,Added Lightning Damage,Marauder,
6,Lilly Roth,Additional Accuracy,Marauder,
6,Lilly Roth,Arcane Surge,Marauder,
6,Lilly Roth,Arrow Nova,Marauder,
6,Lilly Roth,Barrage,Marauder,
6,Lilly Roth,Blasphemy,Marauder,
6,Lilly Roth,Blind,Marauder,
6,Lilly Roth,Blood Magic,Marauder,
6,Lilly Roth,Bloodlust,Marauder,
6,Lilly Roth,Bonechill,Marauder,
6,Lilly Roth,Brutality,Marauder,
6,Lilly Roth,Cast On Critical Strike,Marauder,
6,Lilly Roth,Cast when Damage Taken,Marauder,
6,Lilly Roth,Cast on Death,Marauder,
6,Lilly Roth,Cast on Melee Kill,Marauder,
6,Lilly Roth,Cast when Stunned,Marauder,
6,Lilly Roth,Cast while Channelling,Marauder,
6,Lilly Roth,Chain,Marauder,
6,Lilly Roth,Chance to Bleed,Marauder,
6,Lilly Roth,Chance to Flee,Marauder,
6,Lilly Roth,Combustion,Marauder,
6,Lilly Roth,Withering Touch,Marauder,
6,Lilly Roth,Charged Mines,Marauder,
6,Lilly Roth,Close Combat,Marauder,
6,Lilly Roth,Cluster Traps,Marauder,
6,Lilly Roth,Cold Penetration,Marauder,
6,Lilly Roth,Cold to Fire,Marauder,
6,Lilly Roth,Concentrated Effect,Marauder,
6,Lilly Roth,Controlled Destruction,Marauder,
6,Lilly Roth,Culling Strike,Marauder,
6,Lilly Roth,Curse On Hit,Marauder,
6,Lilly Roth,Hypothermia,Marauder,
6,Lilly Roth,Deadly Ailments,Marauder,
6,Lilly Roth,Deathmark,Marauder,
6,Lilly Roth,Decay,Marauder,
6,Lilly Roth,Efficacy,Marauder,
6,Lilly Roth,Elemental Focus,Marauder,
6,Lilly Roth,Elemental Proliferation,Marauder,
6,Lilly Roth,Endurance Charge on Melee Stun,Marauder,
6,Lilly Roth,Energy Leech,Marauder,
6,Lilly Roth,Faster Attacks,Marauder,
6,Lilly Roth,Faster Casting,Marauder,
6,Lilly Roth,Faster Projectiles,Marauder,
6,Lilly Roth,Feeding Frenzy,Marauder,
6,Lilly Roth,Fire Penetration,Marauder,
6,Lilly Roth,Fork,Marauder,
6,Lilly Roth,Fortify,Marauder,
6,Lilly Roth,Ice Bite,Marauder,
6,Lilly Roth,Charged Traps,Marauder,
6,Lilly Roth,Generosity,Marauder,
6,Lilly Roth,Greater Multiple Projectiles,Marauder,
6,Lilly Roth,Greater Volley,Marauder,
6,Lilly Roth,Unleash,Marauder,
6,Lilly Roth,Intensify,Marauder,
6,Lilly Roth,High-Impact Mine,Marauder,
6,Lilly Roth,Ignite Proliferation,Marauder,
6,Lilly Roth,Immolate,Marauder,
6,Lilly Roth,Impale,Marauder,
6,Lilly Roth,Increased Area of Effect,Marauder,
6,Lilly Roth,Burning Damage,Marauder,
6,Lilly Roth,Increased Critical Damage,Marauder,
6,Lilly Roth,Increased Critical Strikes,Marauder,
6,Lilly Roth,Increased Duration,Marauder,
6,Lilly Roth,Infernal Legion,Marauder,
6,Lilly Roth,Iron Grip,Marauder,
6,Lilly Roth,Iron Will,Marauder,
6,Lilly Roth,Item Rarity,Marauder,
6,Lilly Roth,Knockback,Marauder,
6,Lilly Roth,Lesser Multiple Projectiles,Marauder,
6,Lilly Roth,Lesser Poison,Marauder,
6,Lilly Roth,Life Gain on Hit,Marauder,
6,Lilly Roth,Life Leech,Marauder,
6,Lilly Roth,Lightning Penetration,Marauder,
6,Lilly Roth,Maim,Marauder,
6,Lilly Roth,Mana Leech,Marauder,
6,Lilly Roth,Meat Shield,Marauder,
6,Lilly Roth,Damage on Full Life,Marauder,
6,Lilly Roth,Melee Physical Damage,Marauder,
6,Lilly Roth,Melee Splash,Marauder,
6,Lilly Roth,Minefield,Marauder,
6,Lilly Roth,Minion Damage,Marauder,
6,Lilly Roth,Minion Life,Marauder,
6,Lilly Roth,Minion Speed,Marauder,
6,Lilly Roth,Mirage Archer,Marauder,
6,Lilly Roth,Multiple Totems,Marauder,
6,Lilly Roth,Multiple Traps,Marauder,
6,Lilly Roth,Spell Echo,Marauder,
6,Lilly Roth,Multistrike,Marauder,
6,Lilly Roth,Nightblade,Marauder,
6,Lilly Roth,Onslaught,Marauder,
6,Lilly Roth,Innervate,Marauder,
6,Lilly Roth,Volley,Marauder,
6,Lilly Roth,Vicious Projectiles,Marauder,
6,Lilly Roth,Physical to Lightning,Marauder,
6,Lilly Roth,Pierce,Marauder,
6,Lilly Roth,Point Blank,Marauder,
6,Lilly Roth,Poison,Marauder,
6,Lilly Roth,Power Charge On Critical,Marauder,
6,Lilly Roth,Pulverise,Marauder,
6,Lilly Roth,Rage,Marauder,
6,Lilly Roth,Ballista Totem,Marauder,
6,Lilly Roth,Swift Affliction,Marauder,
6,Lilly Roth,Less Duration,Marauder,
6,Lilly Roth,Inspiration,Marauder,
6,Lilly Roth,Blastchain Mine,Marauder,
6,Lilly Roth,Ruthless,Marauder,
6,Lilly Roth,Shockwave,Marauder,
6,Lilly Roth,Slower Projectiles,Marauder,
6,Lilly Roth,Spell Cascade,Marauder,
6,Lilly Roth,Spell Totem,Marauder,
6,Lilly Roth,Ancestral Call,Marauder,
6,Lilly Roth,Infused Channelling,Marauder,
6,Lilly Roth,Stun,Marauder,
6,Lilly Roth,Elemental Army,Marauder,
6,Lilly Roth,Summon Phantasm,Marauder,
6,Lilly Roth,Swift Assembly,Marauder,
6,Lilly Roth,Trap,Marauder,
6,Lilly Roth,Trap and Mine Damage,Marauder,
6,Lilly Roth,Advanced Traps,Marauder,
6,Lilly Roth,Unbound Ailments,Marauder,
6,Lilly Roth,Vile Toxins,Marauder,
6,Lilly Roth,Void Manipulation,Marauder,
6,Lilly Roth,Elemental Damage with Attacks,Marauder,
6,Lilly Roth,Firestorm,Ranger,
6,Lilly Roth,Flame Dash,Ranger,
6,Lilly Roth,Holy Flame Totem,Ranger,
6,Lilly Roth,Flame Surge,Ranger,
6,Lilly Roth,Flameblast,Ranger,
6,Lilly Roth,Flamethrower Trap,Ranger,
6,Lilly Roth,Flammability,Ranger,
6,Lilly Roth,Flesh and Stone,Ranger,
6,Lilly Roth,Flesh Offering,Ranger,
6,Lilly Roth,Flicker Strike,Ranger,
6,Lilly Roth,Icicle Mine,Ranger,
6,Lilly Roth,Freezing Pulse,Ranger,
6,Lilly Roth,Frenzy,Ranger,
6,Lilly Roth,Frost Blades,Ranger,
6,Lilly Roth,Frostbolt,Ranger,
6,Lilly Roth,Vortex,Ranger,
6,Lilly Roth,Frost Bomb,Ranger,
6,Lilly Roth,Frost Wall,Ranger,
6,Lilly Roth,Frostbite,Ranger,
6,Lilly Roth,Frostblink,Ranger,
6,Lilly Roth,Glacial Cascade,Ranger,
6,Lilly Roth,Glacial Hammer,Ranger,
6,Lilly Roth,Grace,Ranger,
6,Lilly Roth,Ground Slam,Ranger,
6,Lilly Roth,Haste,Ranger,
6,Lilly Roth,Hatred,Ranger,
6,Lilly Roth,Heavy Strike,Ranger,
6,Lilly Roth,Herald of Agony,Ranger,
6,Lilly Roth,Herald of Ash,Ranger,
6,Lilly Roth,Herald of Ice,Ranger,
6,Lilly Roth,Herald of Purity,Ranger,
6,Lilly Roth,Herald of Thunder,Ranger,
6,Lilly Roth,Ice Crash,Ranger,
6,Lilly Roth,Ice Nova,Ranger,
6,Lilly Roth,Ice Shot,Ranger,
6,Lilly Roth,Summon Carrion Golem,Ranger,
6,Lilly Roth,Summon Chaos Golem,Ranger,
6,Lilly Roth,Summon Flame Golem,Ranger,
6,Lilly Roth,Summon Ice Golem,Ranger,
6,Lilly Roth,Summon Lightning Golem,Ranger,
6,Lilly Roth,Summon Raging Spirit,Ranger,
6,Lilly Roth,Summon Holy Relic,Ranger,
6,Lilly Roth,Summon Stone Golem,Ranger,
6,Lilly Roth,Summon Skeletons,Ranger,
6,Lilly Roth,Summon Skitterbots,Ranger,
6,Lilly Roth,Sunder,Ranger,
6,Lilly Roth,Sweep,Ranger,
6,Lilly Roth,Tectonic Slam,Ranger,
6,Lilly Roth,Tempest Shield,Ranger,
6,Lilly Roth,Temporal Chains,Ranger,
6,Lilly Roth,Spectral Shield Throw,Ranger,
6,Lilly Roth,Spectral Throw,Ranger,
6,Lilly Roth,Tornado Shot,Ranger,
6,Lilly Roth,Toxic Rain,Ranger,
6,Lilly Roth,Vengeance,Ranger,
6,Lilly Roth,Venom Gyre,Ranger,
6,Lilly Roth,Vigilant Strike,Ranger,
6,Lilly Roth,Viper Strike,Ranger,
6,Lilly Roth,Vitality,Ranger,
6,Lilly Roth,Volatile Dead,Ranger,
6,Lilly Roth,Despair,Ranger,
6,Lilly Roth,War Banner,Ranger,
6,Lilly Roth,Warlord's Mark,Ranger,
6,Lilly Roth,Whirling Blades,Ranger,
6,Lilly Roth,Wild Strike,Ranger,
6,Lilly Roth,Winter Orb,Ranger,
6,Lilly Roth,Wither,Ranger,
6,Lilly Roth,Withering Step,Ranger,
6,Lilly Roth,Wrath,Ranger,
6,Lilly Roth,Added Chaos Damage,Ranger,
6,Lilly Roth,Abyssal Cry,Ranger,
6,Lilly Roth,Ancestral Warchief,Ranger,
6,Lilly Roth,Anger,Ranger,
6,Lilly Roth,Animate Guardian,Ranger,
6,Lilly Roth,Animate Weapon,Ranger,
6,Lilly Roth,Arc,Ranger,
6,Lilly Roth,Arctic Armour,Ranger,
6,Lilly Roth,Arctic Breath,Ranger,
6,Lilly Roth,Armageddon Brand,Ranger,
6,Lilly Roth,Artillery Ballista,Ranger,
6,Lilly Roth,Ball Lightning,Ranger,
6,Lilly Roth,Barrage,Ranger,
6,Lilly Roth,Bear Trap,Ranger,
6,Lilly Roth,Berserk,Ranger,
6,Lilly Roth,Blade Vortex,Ranger,
6,Lilly Roth,Bladefall,Ranger,
6,Lilly Roth,Bladestorm,Ranger,
6,Lilly Roth,Blast Rain,Ranger,
6,Lilly Roth,Blight,Ranger,
6,Lilly Roth,Blink Arrow,Ranger,
6,Lilly Roth,Blood and Sand,Ranger,
6,Lilly Roth,Blood Rage,Ranger,
6,Lilly Roth,Unearth,Ranger,
6,Lilly Roth,Bone Offering,Ranger,
6,Lilly Roth,Burning Arrow,Ranger,
6,Lilly Roth,Chain Hook,Ranger,
6,Lilly Roth,Blade Flurry,Ranger,
6,Lilly Roth,Charged Dash,Ranger,
6,Lilly Roth,Clarity,Ranger,
6,Lilly Roth,Cleave,Ranger,
6,Lilly Roth,Cobra Lash,Ranger,
6,Lilly Roth,Purity of Ice,Ranger,
6,Lilly Roth,Cold Snap,Ranger,
6,Lilly Roth,Conductivity,Ranger,
6,Lilly Roth,Consecrated Path,Ranger,
6,Lilly Roth,Contagion,Ranger,
6,Lilly Roth,Conversion Trap,Ranger,
6,Lilly Roth,Convocation,Ranger,
6,Lilly Roth,Cremation,Ranger,
6,Lilly Roth,Bodyswap,Ranger,
6,Lilly Roth,Assassin's Mark,Ranger,
6,Lilly Roth,Cyclone,Ranger,
6,Lilly Roth,Malevolence,Ranger,
6,Lilly Roth,Dark Pact,Ranger,
6,Lilly Roth,Bane,Ranger,
6,Lilly Roth,Dash,Ranger,
6,Lilly Roth,Decoy Totem,Ranger,
6,Lilly Roth,Desecrate,Ranger,
6,Lilly Roth,Determination,Ranger,
6,Lilly Roth,Detonate Dead,Ranger,
6,Lilly Roth,Detonate Mines,Ranger,
6,Lilly Roth,Devouring Totem,Ranger,
6,Lilly Roth,Discharge,Ranger,
6,Lilly Roth,Discipline,Ranger,
6,Lilly Roth,Divine Ire,Ranger,
6,Lilly Roth,Dominating Blow,Ranger,
6,Lilly Roth,Double Strike,Ranger,
6,Lilly Roth,Dread Banner,Ranger,
6,Lilly Roth,Dual Strike,Ranger,
6,Lilly Roth,Earthquake,Ranger,
6,Lilly Roth,Elemental Hit,Ranger,
6,Lilly Roth,Elemental Weakness,Ranger,
6,Lilly Roth,Enduring Cry,Ranger,
6,Lilly Roth,Enfeeble,Ranger,
6,Lilly Roth,Ensnaring Arrow,Ranger,
6,Lilly Roth,Essence Drain,Ranger,
6,Lilly Roth,Ethereal Knives,Ranger,
6,Lilly Roth,Explosive Arrow,Ranger,
6,Lilly Roth,Scorching Ray,Ranger,
6,Lilly Roth,Pyroclast Mine,Ranger,
6,Lilly Roth,Purity of Fire,Ranger,
6,Lilly Roth,Fire Trap,Ranger,
6,Lilly Roth,Fireball,Ranger,
6,Lilly Roth,Siphoning Trap,Ranger,
6,Lilly Roth,Ice Spear,Ranger,
6,Lilly Roth,Ice Trap,Ranger,
6,Lilly Roth,Immortal Call,Ranger,
6,Lilly Roth,Incinerate,Ranger,
6,Lilly Roth,Infernal Blow,Ranger,
6,Lilly Roth,Kinetic Blast,Ranger,
6,Lilly Roth,Lacerate,Ranger,
6,Lilly Roth,Lancing Steel,Ranger,
6,Lilly Roth,Leap Slam,Ranger,
6,Lilly Roth,Lightning Arrow,Ranger,
6,Lilly Roth,Purity of Lightning,Ranger,
6,Lilly Roth,Lightning Strike,Ranger,
6,Lilly Roth,Lightning Tendrils,Ranger,
6,Lilly Roth,Lightning Spire Trap,Ranger,
6,Lilly Roth,Lightning Trap,Ranger,
6,Lilly Roth,Lightning Warp,Ranger,
6,Lilly Roth,Magma Orb,Ranger,
6,Lilly Roth,Ancestral Protector,Ranger,
6,Lilly Roth,Mirror Arrow,Ranger,
6,Lilly Roth,Molten Shell,Ranger,
6,Lilly Roth,Molten Strike,Ranger,
6,Lilly Roth,Vulnerability,Ranger,
6,Lilly Roth,Orb of Storms,Ranger,
6,Lilly Roth,Perforate,Ranger,
6,Lilly Roth,Pestilent Strike,Ranger,
6,Lilly Roth,Phase Run,Ranger,
6,Lilly Roth,Seismic Trap,Ranger,
6,Lilly Roth,Plague Bearer,Ranger,
6,Lilly Roth,Poacher's Mark,Ranger,
6,Lilly Roth,Caustic Arrow,Ranger,
6,Lilly Roth,Power Siphon,Ranger,
6,Lilly Roth,Precision,Ranger,
6,Lilly Roth,Pride,Ranger,
6,Lilly Roth,Projectile Weakness,Ranger,
6,Lilly Roth,Puncture,Ranger,
6,Lilly Roth,Punishment,Ranger,
6,Lilly Roth,Wave of Conviction,Ranger,
6,Lilly Roth,Purity of Elements,Ranger,
6,Lilly Roth,Rain of Arrows,Ranger,
6,Lilly Roth,Raise Spectre,Ranger,
6,Lilly Roth,Raise Zombie,Ranger,
6,Lilly Roth,Rallying Cry,Ranger,
6,Lilly Roth,Reave,Ranger,
6,Lilly Roth,Brand Recall,Ranger,
6,Lilly Roth,Reckoning,Ranger,
6,Lilly Roth,Rejuvenation Totem,Ranger,
6,Lilly Roth,Righteous Fire,Ranger,
6,Lilly Roth,Riposte,Ranger,
6,Lilly Roth,Purifying Flame,Ranger,
6,Lilly Roth,Scourge Arrow,Ranger,
6,Lilly Roth,Searing Bond,Ranger,
6,Lilly Roth,Shattering Steel,Ranger,
6,Lilly Roth,Shield Charge,Ranger,
6,Lilly Roth,Shock Nova,Ranger,
6,Lilly Roth,Shockwave Totem,Ranger,
6,Lilly Roth,Shrapnel Ballista,Ranger,
6,Lilly Roth,Galvanic Arrow,Ranger,
6,Lilly Roth,Explosive Trap,Ranger,
6,Lilly Roth,Siege Ballista,Ranger,
6,Lilly Roth,Smite,Ranger,
6,Lilly Roth,Smoke Mine,Ranger,
6,Lilly Roth,Soulrend,Ranger,
6,Lilly Roth,Spark,Ranger,
6,Lilly Roth,Zealotry,Ranger,
6,Lilly Roth,Spirit Offering,Ranger,
6,Lilly Roth,Split Arrow,Ranger,
6,Lilly Roth,Static Strike,Ranger,
6,Lilly Roth,Steelskin,Ranger,
6,Lilly Roth,Storm Brand,Ranger,
6,Lilly Roth,Storm Burst,Ranger,
6,Lilly Roth,Storm Call,Ranger,
6,Lilly Roth,Stormblast Mine,Ranger,
6,Lilly Roth,Added Cold Damage,Ranger,
6,Lilly Roth,Added Fire Damage,Ranger,
6,Lilly Roth,Added Lightning Damage,Ranger,
6,Lilly Roth,Additional Accuracy,Ranger,
6,Lilly Roth,Arcane Surge,Ranger,
6,Lilly Roth,Arrow Nova,Ranger,
6,Lilly Roth,Barrage,Ranger,
6,Lilly Roth,Blasphemy,Ranger,
6,Lilly Roth,Blind,Ranger,
6,Lilly Roth,Blood Magic,Ranger,
6,Lilly Roth,Bloodlust,Ranger,
6,Lilly Roth,Bonechill,Ranger,
6,Lilly Roth,Brutality,Ranger,
6,Lilly Roth,Cast On Critical Strike,Ranger,
6,Lilly Roth,Cast when Damage Taken,Ranger,
6,Lilly Roth,Cast on Death,Ranger,
6,Lilly Roth,Cast on Melee Kill,Ranger,
6,Lilly Roth,Cast when Stunned,Ranger,
6,Lilly Roth,Cast while Channelling,Ranger,
6,Lilly Roth,Chain,Ranger,
6,Lilly Roth,Chance to Bleed,Ranger,
6,Lilly Roth,Chance to Flee,Ranger,
6,Lilly Roth,Combustion,Ranger,
6,Lilly Roth,Withering Touch,Ranger,
6,Lilly Roth,Charged Mines,Ranger,
6,Lilly Roth,Close Combat,Ranger,
6,Lilly Roth,Cluster Traps,Ranger,
6,Lilly Roth,Cold Penetration,Ranger,
6,Lilly Roth,Cold to Fire,Ranger,
6,Lilly Roth,Concentrated Effect,Ranger,
6,Lilly Roth,Controlled Destruction,Ranger,
6,Lilly Roth,Culling Strike,Ranger,
6,Lilly Roth,Curse On Hit,Ranger,
6,Lilly Roth,Hypothermia,Ranger,
6,Lilly Roth,Deadly Ailments,Ranger,
6,Lilly Roth,Deathmark,Ranger,
6,Lilly Roth,Decay,Ranger,
6,Lilly Roth,Efficacy,Ranger,
6,Lilly Roth,Elemental Focus,Ranger,
6,Lilly Roth,Elemental Proliferation,Ranger,
6,Lilly Roth,Endurance Charge on Melee Stun,Ranger,
6,Lilly Roth,Energy Leech,Ranger,
6,Lilly Roth,Faster Attacks,Ranger,
6,Lilly Roth,Faster Casting,Ranger,
6,Lilly Roth,Faster Projectiles,Ranger,
6,Lilly Roth,Feeding Frenzy,Ranger,
6,Lilly Roth,Fire Penetration,Ranger,
6,Lilly Roth,Fork,Ranger,
6,Lilly Roth,Fortify,Ranger,
6,Lilly Roth,Ice Bite,Ranger,
6,Lilly Roth,Charged Traps,Ranger,
6,Lilly Roth,Generosity,Ranger,
6,Lilly Roth,Greater Multiple Projectiles,Ranger,
6,Lilly Roth,Greater Volley,Ranger,
6,Lilly Roth,Unleash,Ranger,
6,Lilly Roth,Intensify,Ranger,
6,Lilly Roth,High-Impact Mine,Ranger,
6,Lilly Roth,Ignite Proliferation,Ranger,
6,Lilly Roth,Immolate,Ranger,
6,Lilly Roth,Impale,Ranger,
6,Lilly Roth,Increased Area of Effect,Ranger,
6,Lilly Roth,Burning Damage,Ranger,
6,Lilly Roth,Increased Critical Damage,Ranger,
6,Lilly Roth,Increased Critical Strikes,Ranger,
6,Lilly Roth,Increased Duration,Ranger,
6,Lilly Roth,Infernal Legion,Ranger,
6,Lilly Roth,Iron Grip,Ranger,
6,Lilly Roth,Iron Will,Ranger,
6,Lilly Roth,Item Rarity,Ranger,
6,Lilly Roth,Knockback,Ranger,
6,Lilly Roth,Lesser Multiple Projectiles,Ranger,
6,Lilly Roth,Lesser Poison,Ranger,
6,Lilly Roth,Life Gain on Hit,Ranger,
6,Lilly Roth,Life Leech,Ranger,
6,Lilly Roth,Lightning Penetration,Ranger,
6,Lilly Roth,Maim,Ranger,
6,Lilly Roth,Mana Leech,Ranger,
6,Lilly Roth,Meat Shield,Ranger,
6,Lilly Roth,Damage on Full Life,Ranger,
6,Lilly Roth,Melee Physical Damage,Ranger,
6,Lilly Roth,Melee Splash,Ranger,
6,Lilly Roth,Minefield,Ranger,
6,Lilly Roth,Minion Damage,Ranger,
6,Lilly Roth,Minion Life,Ranger,
6,Lilly Roth,Minion Speed,Ranger,
6,Lilly Roth,Mirage Archer,Ranger,
6,Lilly Roth,Multiple Totems,Ranger,
6,Lilly Roth,Multiple Traps,Ranger,
6,Lilly Roth,Spell Echo,Ranger,
6,Lilly Roth,Multistrike,Ranger,
6,Lilly Roth,Nightblade,Ranger,
6,Lilly Roth,Onslaught,Ranger,
6,Lilly Roth,Innervate,Ranger,
6,Lilly Roth,Volley,Ranger,
6,Lilly Roth,Vicious Projectiles,Ranger,
6,Lilly Roth,Physical to Lightning,Ranger,
6,Lilly Roth,Pierce,Ranger,
6,Lilly Roth,Point Blank,Ranger,
6,Lilly Roth,Poison,Ranger,
6,Lilly Roth,Power Charge On Critical,Ranger,
6,Lilly Roth,Pulverise,Ranger,
6,Lilly Roth,Rage,Ranger,
6,Lilly Roth,Ballista Totem,Ranger,
6,Lilly Roth,Swift Affliction,Ranger,
6,Lilly Roth,Less Duration,Ranger,
6,Lilly Roth,Inspiration,Ranger,
6,Lilly Roth,Blastchain Mine,Ranger,
6,Lilly Roth,Ruthless,Ranger,
6,Lilly Roth,Shockwave,Ranger,
6,Lilly Roth,Slower Projectiles,Ranger,
6,Lilly Roth,Spell Cascade,Ranger,
6,Lilly Roth,Spell Totem,Ranger,
6,Lilly Roth,Ancestral Call,Ranger,
6,Lilly Roth,Infused Channelling,Ranger,
6,Lilly Roth,Stun,Ranger,
6,Lilly Roth,Elemental Army,Ranger,
6,Lilly Roth,Summon Phantasm,Ranger,
6,Lilly Roth,Swift Assembly,Ranger,
6,Lilly Roth,Trap,Ranger,
6,Lilly Roth,Trap and Mine Damage,Ranger,
6,Lilly Roth,Advanced Traps,Ranger,
6,Lilly Roth,Unbound Ailments,Ranger,
6,Lilly Roth,Vile Toxins,Ranger,
6,Lilly Roth,Void Manipulation,Ranger,
6,Lilly Roth,Elemental Damage with Attacks,Ranger,
6,Lilly Roth,Firestorm,Scion,
6,Lilly Roth,Flame Dash,Scion,
6,Lilly Roth,Holy Flame Totem,Scion,
6,Lilly Roth,Flame Surge,Scion,
6,Lilly Roth,Flameblast,Scion,
6,Lilly Roth,Flamethrower Trap,Scion,
6,Lilly Roth,Flammability,Scion,
6,Lilly Roth,Flesh and Stone,Scion,
6,Lilly Roth,Flesh Offering,Scion,
6,Lilly Roth,Flicker Strike,Scion,
6,Lilly Roth,Icicle Mine,Scion,
6,Lilly Roth,Freezing Pulse,Scion,
6,Lilly Roth,Frenzy,Scion,
6,Lilly Roth,Frost Blades,Scion,
6,Lilly Roth,Frostbolt,Scion,
6,Lilly Roth,Vortex,Scion,
6,Lilly Roth,Frost Bomb,Scion,
6,Lilly Roth,Frost Wall,Scion,
6,Lilly Roth,Frostbite,Scion,
6,Lilly Roth,Frostblink,Scion,
6,Lilly Roth,Glacial Cascade,Scion,
6,Lilly Roth,Glacial Hammer,Scion,
6,Lilly Roth,Grace,Scion,
6,Lilly Roth,Ground Slam,Scion,
6,Lilly Roth,Haste,Scion,
6,Lilly Roth,Hatred,Scion,
6,Lilly Roth,Heavy Strike,Scion,
6,Lilly Roth,Herald of Agony,Scion,
6,Lilly Roth,Herald of Ash,Scion,
6,Lilly Roth,Herald of Ice,Scion,
6,Lilly Roth,Herald of Purity,Scion,
6,Lilly Roth,Herald of Thunder,Scion,
6,Lilly Roth,Ice Crash,Scion,
6,Lilly Roth,Ice Nova,Scion,
6,Lilly Roth,Ice Shot,Scion,
