act,vendor,gem,class_name,mission
Act 3,Siosa,Vortex,Witch,A Fixture of Fate
Act 3,Siosa,Vortex,Shadow,A Fixture of Fate
Act 3,Siosa,Vortex,Ranger,A Fixture of Fate
Act 3,Siosa,Vortex,Duelist,A Fixture of Fate
Act 3,Siosa,Vortex,Marauder,A Fixture of Fate
Act 3,Siosa,Vortex,Templar,A Fixture of Fate
Act 3,Siosa,Vortex,Scion,A Fixture of Fate
Act 3,Clarissa,Convocation,Witch,Lost in Love
Act 3,Siosa,Convocation,Shadow,A Fixture of Fate
Act 3,Siosa,Convocation,Ranger,A Fixture of Fate
Act 3,Siosa,Convocation,Duelist,A Fixture of Fate
Act 3,Siosa,Convocation,Marauder,A Fixture of Fate
Act 3,Clarissa,Convocation,Templar,Lost in Love
Act 3,Clarissa,Convocation,Scion,Lost in Love
Act 3,Siosa,Vengeance,Witch,A Fixture of Fate
Act 3,Siosa,Vengeance,Shadow,A Fixture of Fate
Act 3,Siosa,Vengeance,Ranger,A Fixture of Fate
Act 3,Clarissa,Vengeance,Duelist,Lost in Love
Act 3,Clarissa,Vengeance,Marauder,Lost in Love
Act 3,Clarissa,Vengeance,Templar,Lost in Love
Act 3,Siosa,Vengeance,Scion,A Fixture of Fate
Act 3,Siosa,Life_Gain_on_Hit_Support,Witch,A Fixture of Fate
Act 3,Siosa,Life_Gain_on_Hit_Support,Shadow,A Fixture of Fate
Act 3,Siosa,Life_Gain_on_Hit_Support,Ranger,A Fixture of Fate
Act 1,Nessa,Life_Gain_on_Hit_Support,Duelist,The Caged Brute
Act 1,Nessa,Life_Gain_on_Hit_Support,Marauder,The Caged Brute
Act 1,Nessa,Life_Gain_on_Hit_Support,Templar,The Caged Brute
Act 1,Nessa,Life_Gain_on_Hit_Support,Scion,The Caged Brute
Act 3,Clarissa,Purity_of_Elements,Witch,Lost in Love
Act 3,Clarissa,Purity_of_Elements,Shadow,Lost in Love
Act 3,Clarissa,Purity_of_Elements,Ranger,Lost in Love
Act 3,Clarissa,Purity_of_Elements,Duelist,Lost in Love
Act 3,Clarissa,Purity_of_Elements,Marauder,Lost in Love
Act 3,Clarissa,Purity_of_Elements,Templar,Lost in Love
Act 3,Clarissa,Purity_of_Elements,Scion,Lost in Love
Act 4,Petarus and Vanja,Arcanist_Brand,Witch,The Eternal Nightmare
Act 4,Petarus and Vanja,Arcanist_Brand,Shadow,The Eternal Nightmare
Act 6,Lilly Roth,Arcanist_Brand,Ranger,Fallen from Grace
Act 6,Lilly Roth,Arcanist_Brand,Duelist,Fallen from Grace
Act 6,Lilly Roth,Arcanist_Brand,Marauder,Fallen from Grace
Act 4,Petarus and Vanja,Arcanist_Brand,Templar,The Eternal Nightmare
Act 4,Petarus and Vanja,Arcanist_Brand,Scion,The Eternal Nightmare
Act 3,Siosa,General's_Cry,Witch,A Fixture of Fate
Act 3,Siosa,General's_Cry,Shadow,A Fixture of Fate
Act 3,Siosa,General's_Cry,Ranger,A Fixture of Fate
Act 3,Clarissa,General's_Cry,Duelist,Lost in Love
Act 3,Clarissa,General's_Cry,Marauder,Lost in Love
Act 3,Clarissa,General's_Cry,Templar,Lost in Love
Act 3,Clarissa,General's_Cry,Scion,Lost in Love
Act 3,Siosa,Double_Strike,Witch,A Fixture of Fate
Act 1,Nessa,Double_Strike,Shadow,Enemy at the Gate
Act 1,Nessa,Double_Strike,Ranger,Enemy at the Gate
Act 1,Nessa,Double_Strike,Duelist,Enemy at the Gate
Act 1,Nessa,Double_Strike,Marauder,Enemy at the Gate
Act 3,Siosa,Double_Strike,Templar,A Fixture of Fate
Act 1,Nessa,Double_Strike,Scion,Enemy at the Gate
Act 3,Siosa,Assassin's_Mark,Witch,A Fixture of Fate
Act 3,Clarissa,Assassin's_Mark,Shadow,Lost in Love
Act 3,Clarissa,Assassin's_Mark,Ranger,Lost in Love
Act 3,Clarissa,Assassin's_Mark,Duelist,Lost in Love
Act 3,Siosa,Assassin's_Mark,Marauder,A Fixture of Fate
Act 3,Siosa,Assassin's_Mark,Templar,A Fixture of Fate
Act 3,Clarissa,Assassin's_Mark,Scion,Lost in Love
Act 3,Clarissa,Enfeeble,Witch,Lost in Love
Act 3,Clarissa,Enfeeble,Shadow,Lost in Love
Act 3,Siosa,Enfeeble,Ranger,A Fixture of Fate
Act 3,Siosa,Enfeeble,Duelist,A Fixture of Fate
Act 3,Siosa,Enfeeble,Marauder,A Fixture of Fate
Act 3,Clarissa,Enfeeble,Templar,Lost in Love
Act 3,Clarissa,Enfeeble,Scion,Lost in Love
Act 3,Siosa,Damage_on_Full_Life_Support,Witch,A Fixture of Fate
Act 3,Siosa,Damage_on_Full_Life_Support,Shadow,A Fixture of Fate
Act 3,Siosa,Damage_on_Full_Life_Support,Ranger,A Fixture of Fate
Act 2,Yeena,Damage_on_Full_Life_Support,Duelist,Sharp and Cruel
Act 2,Yeena,Damage_on_Full_Life_Support,Marauder,Sharp and Cruel
Act 2,Yeena,Damage_on_Full_Life_Support,Templar,Sharp and Cruel
Act 2,Yeena,Damage_on_Full_Life_Support,Scion,Sharp and Cruel
Act 3,Siosa,Hexblast,Witch,A Fixture of Fate
Act 3,Siosa,Hexblast,Shadow,A Fixture of Fate
Act 3,Siosa,Hexblast,Ranger,A Fixture of Fate
Act 3,Siosa,Hexblast,Duelist,A Fixture of Fate
Act 3,Siosa,Hexblast,Marauder,A Fixture of Fate
Act 3,Siosa,Hexblast,Templar,A Fixture of Fate
Act 3,Siosa,Hexblast,Scion,A Fixture of Fate
Act 3,Clarissa,Feeding_Frenzy_Support,Witch,A Fixture of Fate
Act 3,Siosa,Feeding_Frenzy_Support,Shadow,A Fixture of Fate
Act 3,Siosa,Feeding_Frenzy_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Feeding_Frenzy_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Feeding_Frenzy_Support,Marauder,A Fixture of Fate
Act 3,Clarissa,Feeding_Frenzy_Support,Templar,A Fixture of Fate
Act 3,Clarissa,Feeding_Frenzy_Support,Scion,A Fixture of Fate
Act 2,Yeena,Cruelty_Support,Witch,Sharp and Cruel
Act 3,Siosa,Cruelty_Support,Shadow,A Fixture of Fate
Act 3,Siosa,Cruelty_Support,Ranger,A Fixture of Fate
Act 2,Yeena,Cruelty_Support,Duelist,Sharp and Cruel
Act 2,Yeena,Cruelty_Support,Marauder,Sharp and Cruel
Act 2,Yeena,Cruelty_Support,Templar,Sharp and Cruel
Act 2,Yeena,Cruelty_Support,Scion,Sharp and Cruel
Act 3,Siosa,Warlord's_Mark,Witch,A Fixture of Fate
Act 3,Siosa,Warlord's_Mark,Shadow,A Fixture of Fate
Act 3,Clarissa,Warlord's_Mark,Ranger,Lost in Love
Act 3,Clarissa,Warlord's_Mark,Duelist,Lost in Love
Act 3,Clarissa,Warlord's_Mark,Marauder,Lost in Love
Act 3,Siosa,Warlord's_Mark,Templar,A Fixture of Fate
Act 3,Clarissa,Warlord's_Mark,Scion,Lost in Love
Act 3,Siosa,Enduring_Cry,Witch,A Fixture of Fate
Act 3,Siosa,Enduring_Cry,Shadow,A Fixture of Fate
Act 3,Siosa,Enduring_Cry,Ranger,A Fixture of Fate
Act 1,Nessa,Enduring_Cry,Duelist,The Caged Brute
Act 1,Nessa,Enduring_Cry,Marauder,The Caged Brute
Act 1,Nessa,Enduring_Cry,Templar,The Caged Brute
Act 1,Nessa,Enduring_Cry,Scion,The Caged Brute
Act 2,Yeena,Cold_Snap,Witch,Intruders in Black
Act 2,Yeena,Cold_Snap,Shadow,Intruders in Black
Act 2,Yeena,Cold_Snap,Ranger,Intruders in Black
Act 3,Siosa,Cold_Snap,Duelist,A Fixture of Fate
Act 3,Siosa,Cold_Snap,Marauder,A Fixture of Fate
Act 2,Yeena,Cold_Snap,Templar,Intruders in Black
Act 2,Yeena,Cold_Snap,Scion,Intruders in Black
Act 4,Petarus and Vanja,Minefield_Support,Witch,The Eternal Nightmare
Act 4,Petarus and Vanja,Minefield_Support,Shadow,The Eternal Nightmare
Act 6,Lilly Roth,Minefield_Support,Ranger,Fallen from Grace
Act 6,Lilly Roth,Minefield_Support,Duelist,Fallen from Grace
Act 6,Lilly Roth,Minefield_Support,Marauder,Fallen from Grace
Act 6,Lilly Roth,Minefield_Support,Templar,Fallen from Grace
Act 4,Petarus and Vanja,Minefield_Support,Scion,The Eternal Nightmare
Act 1,Nessa,Exsanguinate,Witch,The Siren's Cadence
Act 1,Nessa,Exsanguinate,Shadow,The Siren's Cadence
Act 3,Siosa,Exsanguinate,Ranger,A Fixture of Fate
Act 3,Siosa,Exsanguinate,Duelist,A Fixture of Fate
Act 1,Nessa,Exsanguinate,Marauder,The Siren's Cadence
Act 1,Nessa,Exsanguinate,Templar,The Siren's Cadence
Act 1,Nessa,Exsanguinate,Scion,The Siren's Cadence
Act 1,Nessa,Blazing_Salvo,Witch,The Siren's Cadence
Act 1,Nessa,Blazing_Salvo,Shadow,The Siren's Cadence
Act 3,Siosa,Blazing_Salvo,Ranger,A Fixture of Fate
Act 3,Siosa,Blazing_Salvo,Duelist,A Fixture of Fate
Act 3,Siosa,Blazing_Salvo,Marauder,A Fixture of Fate
Act 1,Nessa,Blazing_Salvo,Templar,The Siren's Cadence
Act 1,Nessa,Blazing_Salvo,Scion,The Siren's Cadence
Act 1,Nessa,Lightning_Warp,Witch,The Caged Brute
Act 1,Nessa,Lightning_Warp,Shadow,The Caged Brute
Act 3,Siosa,Lightning_Warp,Ranger,A Fixture of Fate
Act 3,Siosa,Lightning_Warp,Duelist,A Fixture of Fate
Act 3,Siosa,Lightning_Warp,Marauder,A Fixture of Fate
Act 1,Nessa,Lightning_Warp,Templar,The Caged Brute
Act 1,Nessa,Lightning_Warp,Scion,The Caged Brute
Act 3,Siosa,Splitting_Steel,Witch,A Fixture of Fate
Act 3,Siosa,Splitting_Steel,Shadow,A Fixture of Fate
Act 1,Nessa,Splitting_Steel,Ranger,Enemy at the Gate
Act 1,Nessa,Splitting_Steel,Duelist,Enemy at the Gate
Act 3,Siosa,Splitting_Steel,Marauder,A Fixture of Fate
Act 3,Siosa,Splitting_Steel,Templar,A Fixture of Fate
Act 1,Nessa,Splitting_Steel,Scion,Enemy at the Gate
Act 3,Siosa,Herald_of_Agony,Witch,A Fixture of Fate
Act 2,Yeena,Herald_of_Agony,Shadow,Intruders in Black
Act 2,Yeena,Herald_of_Agony,Ranger,Intruders in Black
Act 2,Yeena,Herald_of_Agony,Duelist,Intruders in Black
Act 3,Siosa,Herald_of_Agony,Marauder,A Fixture of Fate
Act 3,Siosa,Herald_of_Agony,Templar,A Fixture of Fate
Act 2,Yeena,Herald_of_Agony,Scion,Intruders in Black
Act 4,Petarus and Vanja,Cast_while_Channelling_Support,Witch,The Eternal Nightmare
Act 4,Petarus and Vanja,Cast_while_Channelling_Support,Shadow,The Eternal Nightmare
Act 4,Petarus and Vanja,Cast_while_Channelling_Support,Ranger,The Eternal Nightmare
Act 4,Petarus and Vanja,Cast_while_Channelling_Support,Duelist,The Eternal Nightmare
Act 4,Petarus and Vanja,Cast_while_Channelling_Support,Marauder,The Eternal Nightmare
Act 4,Petarus and Vanja,Cast_while_Channelling_Support,Templar,The Eternal Nightmare
Act 4,Petarus and Vanja,Cast_while_Channelling_Support,Scion,The Eternal Nightmare
Act 3,Siosa,Artillery_Ballista,Witch,A Fixture of Fate
Act 3,Siosa,Artillery_Ballista,Shadow,A Fixture of Fate
Act 3,Siosa,Artillery_Ballista,Ranger,A Fixture of Fate
Act 3,Siosa,Artillery_Ballista,Duelist,A Fixture of Fate
Act 3,Siosa,Artillery_Ballista,Marauder,A Fixture of Fate
Act 3,Siosa,Artillery_Ballista,Templar,A Fixture of Fate
Act 3,Siosa,Artillery_Ballista,Scion,A Fixture of Fate
Act 2,Yeena,Melee_Physical_Damage_Support,Witch,Sharp and Cruel
Act 2,Yeena,Melee_Physical_Damage_Support,Shadow,Sharp and Cruel
Act 2,Yeena,Melee_Physical_Damage_Support,Ranger,Sharp and Cruel
Act 2,Yeena,Melee_Physical_Damage_Support,Duelist,Sharp and Cruel
Act 2,Yeena,Melee_Physical_Damage_Support,Marauder,Sharp and Cruel
Act 2,Yeena,Melee_Physical_Damage_Support,Templar,Sharp and Cruel
Act 2,Yeena,Melee_Physical_Damage_Support,Scion,Sharp and Cruel
Act 4,Petarus and Vanja,Unleash_Support,Witch,The Eternal Nightmare
Act 4,Petarus and Vanja,Unleash_Support,Shadow,The Eternal Nightmare
Act 6,Lilly Roth,Unleash_Support,Ranger,Fallen from Grace
Act 6,Lilly Roth,Unleash_Support,Duelist,Fallen from Grace
Act 6,Lilly Roth,Unleash_Support,Marauder,Fallen from Grace
Act 4,Petarus and Vanja,Unleash_Support,Templar,The Eternal Nightmare
Act 4,Petarus and Vanja,Unleash_Support,Scion,The Eternal Nightmare
Act 3,Siosa,Ballista_Totem_Support,Witch,A Fixture of Fate
Act 1,Nessa,Ballista_Totem_Support,Shadow,The Caged Brute
Act 1,Nessa,Ballista_Totem_Support,Ranger,The Caged Brute
Act 1,Nessa,Ballista_Totem_Support,Duelist,The Caged Brute
Act 3,Siosa,Ballista_Totem_Support,Marauder,A Fixture of Fate
Act 3,Siosa,Ballista_Totem_Support,Templar,A Fixture of Fate
Act 1,Nessa,Ballista_Totem_Support,Scion,The Caged Brute
Act 1,Nessa,Unbound_Ailments_Support,Witch,The Caged Brute
Act 1,Nessa,Unbound_Ailments_Support,Shadow,The Caged Brute
Act 3,Siosa,Unbound_Ailments_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Unbound_Ailments_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Unbound_Ailments_Support,Marauder,A Fixture of Fate
Act 1,Nessa,Unbound_Ailments_Support,Templar,The Caged Brute
Act 1,Nessa,Unbound_Ailments_Support,Scion,The Caged Brute
Act 6,Lilly Roth,Vile_Toxins_Support,Witch,Fallen from Grace
Act 4,Petarus and Vanja,Vile_Toxins_Support,Shadow,The Eternal Nightmare
Act 4,Petarus and Vanja,Vile_Toxins_Support,Ranger,The Eternal Nightmare
Act 6,Lilly Roth,Vile_Toxins_Support,Duelist,Fallen from Grace
Act 6,Lilly Roth,Vile_Toxins_Support,Marauder,Fallen from Grace
Act 6,Lilly Roth,Vile_Toxins_Support,Templar,Fallen from Grace
Act 4,Petarus and Vanja,Vile_Toxins_Support,Scion,The Eternal Nightmare
Act 3,Clarissa,Cold_Penetration_Support,Witch,A Fixture of Fate
Act 3,Clarissa,Cold_Penetration_Support,Shadow,A Fixture of Fate
Act 3,Clarissa,Cold_Penetration_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Cold_Penetration_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Cold_Penetration_Support,Marauder,A Fixture of Fate
Act 3,Clarissa,Cold_Penetration_Support,Templar,A Fixture of Fate
Act 3,Clarissa,Cold_Penetration_Support,Scion,A Fixture of Fate
Act 2,Yeena,Minion_Life_Support,Witch,Sharp and Cruel
Act 3,Siosa,Minion_Life_Support,Shadow,A Fixture of Fate
Act 3,Siosa,Minion_Life_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Minion_Life_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Minion_Life_Support,Marauder,A Fixture of Fate
Act 2,Yeena,Minion_Life_Support,Templar,Sharp and Cruel
Act 2,Yeena,Minion_Life_Support,Scion,Sharp and Cruel
Act 1,Nessa,Summon_Skeletons,Witch,The Caged Brute
Act 3,Siosa,Summon_Skeletons,Shadow,A Fixture of Fate
Act 3,Siosa,Summon_Skeletons,Ranger,A Fixture of Fate
Act 3,Siosa,Summon_Skeletons,Duelist,A Fixture of Fate
Act 3,Siosa,Summon_Skeletons,Marauder,A Fixture of Fate
Act 1,Nessa,Summon_Skeletons,Templar,The Caged Brute
Act 1,Nessa,Summon_Skeletons,Scion,The Caged Brute
Act 1,Nessa,Volley_Support,Witch,Mercy Mission
Act 1,Nessa,Volley_Support,Shadow,Mercy Mission
Act 1,Nessa,Volley_Support,Ranger,Mercy Mission
Act 1,Nessa,Volley_Support,Duelist,Mercy Mission
Act 1,Nessa,Volley_Support,Marauder,Mercy Mission
Act 3,Siosa,Volley_Support,Templar,A Fixture of Fate
Act 1,Nessa,Volley_Support,Scion,Mercy Mission
Act 3,Siosa,Vicious_Projectiles_Support,Witch,A Fixture of Fate
Act 3,Siosa,Vicious_Projectiles_Support,Shadow,A Fixture of Fate
Act 2,Yeena,Vicious_Projectiles_Support,Ranger,Sharp and Cruel
Act 2,Yeena,Vicious_Projectiles_Support,Duelist,Sharp and Cruel
Act 3,Siosa,Vicious_Projectiles_Support,Marauder,A Fixture of Fate
Act 3,Siosa,Vicious_Projectiles_Support,Templar,A Fixture of Fate
Act 2,Yeena,Vicious_Projectiles_Support,Scion,Sharp and Cruel
Act 3,Siosa,Blood_Rage,Witch,A Fixture of Fate
Act 2,Yeena,Blood_Rage,Shadow,Intruders in Black
Act 2,Yeena,Blood_Rage,Ranger,Intruders in Black
Act 2,Yeena,Blood_Rage,Duelist,Intruders in Black
Act 2,Yeena,Blood_Rage,Marauder,Intruders in Black
Act 3,Siosa,Blood_Rage,Templar,A Fixture of Fate
Act 2,Yeena,Blood_Rage,Scion,Intruders in Black
Act 1,Nessa,Precision,Witch,The Caged Brute
Act 1,Nessa,Precision,Shadow,The Caged Brute
Act 1,Nessa,Precision,Ranger,The Caged Brute
Act 1,Nessa,Precision,Duelist,The Caged Brute
Act 1,Nessa,Precision,Marauder,The Caged Brute
Act 1,Nessa,Precision,Templar,The Caged Brute
Act 1,Nessa,Precision,Scion,The Caged Brute
Act 2,Yeena,Wave_of_Conviction,Witch,Intruders in Black
Act 2,Yeena,Wave_of_Conviction,Shadow,Intruders in Black
Act 3,Siosa,Wave_of_Conviction,Ranger,A Fixture of Fate
Act 3,Siosa,Wave_of_Conviction,Duelist,A Fixture of Fate
Act 3,Siosa,Wave_of_Conviction,Marauder,A Fixture of Fate
Act 2,Yeena,Wave_of_Conviction,Templar,Intruders in Black
Act 2,Yeena,Wave_of_Conviction,Scion,Intruders in Black
Act 6,Lilly Roth,Phase_Run,Witch,Fallen from Grace
Act 4,Petarus and Vanja,Phase_Run,Shadow,Breaking the Seal
Act 4,Petarus and Vanja,Phase_Run,Ranger,Breaking the Seal
Act 4,Petarus and Vanja,Phase_Run,Duelist,Breaking the Seal
Act 6,Lilly Roth,Phase_Run,Marauder,Fallen from Grace
Act 6,Lilly Roth,Phase_Run,Templar,Fallen from Grace
Act 4,Petarus and Vanja,Phase_Run,Scion,Breaking the Seal
Act 1,Nessa,Frostblink,Witch,Breaking Some Eggs
Act 1,Nessa,Frostblink,Shadow,Breaking Some Eggs
Act 1,Nessa,Frostblink,Ranger,Breaking Some Eggs
Act 1,Nessa,Frostblink,Duelist,Breaking Some Eggs
Act 1,Nessa,Frostblink,Marauder,Breaking Some Eggs
Act 1,Nessa,Frostblink,Templar,Breaking Some Eggs
Act 1,Nessa,Frostblink,Scion,Breaking Some Eggs
Act 1,Nessa,Summon_Raging_Spirit,Witch,Breaking Some Eggs
Act 3,Siosa,Summon_Raging_Spirit,Shadow,A Fixture of Fate
Act 3,Siosa,Summon_Raging_Spirit,Ranger,A Fixture of Fate
Act 3,Siosa,Summon_Raging_Spirit,Duelist,A Fixture of Fate
Act 3,Siosa,Summon_Raging_Spirit,Marauder,A Fixture of Fate
Act 1,Nessa,Summon_Raging_Spirit,Templar,Breaking Some Eggs
Act 1,Nessa,Summon_Raging_Spirit,Scion,Breaking Some Eggs
Act 1,Nessa,Animate_Weapon,Witch,Breaking Some Eggs
Act 1,Nessa,Animate_Weapon,Shadow,Breaking Some Eggs
Act 3,Siosa,Animate_Weapon,Ranger,A Fixture of Fate
Act 3,Siosa,Animate_Weapon,Duelist,A Fixture of Fate
Act 3,Siosa,Animate_Weapon,Marauder,A Fixture of Fate
Act 3,Siosa,Animate_Weapon,Templar,A Fixture of Fate
Act 1,Nessa,Animate_Weapon,Scion,Breaking Some Eggs
Act 3,Siosa,Tectonic_Slam,Witch,A Fixture of Fate
Act 3,Siosa,Tectonic_Slam,Shadow,A Fixture of Fate
Act 3,Siosa,Tectonic_Slam,Ranger,A Fixture of Fate
Act 3,Siosa,Tectonic_Slam,Duelist,A Fixture of Fate
Act 3,Siosa,Tectonic_Slam,Marauder,A Fixture of Fate
Act 3,Siosa,Tectonic_Slam,Templar,A Fixture of Fate
Act 3,Siosa,Tectonic_Slam,Scion,A Fixture of Fate
Act 3,Siosa,Rejuvenation_Totem,Witch,A Fixture of Fate
Act 3,Siosa,Rejuvenation_Totem,Shadow,A Fixture of Fate
Act 3,Siosa,Rejuvenation_Totem,Ranger,A Fixture of Fate
Act 1,Nessa,Rejuvenation_Totem,Duelist,Breaking Some Eggs
Act 1,Nessa,Rejuvenation_Totem,Marauder,Breaking Some Eggs
Act 1,Nessa,Rejuvenation_Totem,Templar,Breaking Some Eggs
Act 1,Nessa,Rejuvenation_Totem,Scion,Breaking Some Eggs
Act 3,Clarissa,Elemental_Army_Support,Witch,A Fixture of Fate
Act 3,Siosa,Elemental_Army_Support,Shadow,A Fixture of Fate
Act 3,Siosa,Elemental_Army_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Elemental_Army_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Elemental_Army_Support,Marauder,A Fixture of Fate
Act 3,Clarissa,Elemental_Army_Support,Templar,A Fixture of Fate
Act 3,Clarissa,Elemental_Army_Support,Scion,A Fixture of Fate
Act 1,Nessa,Devouring_Totem,Witch,Breaking Some Eggs
Act 3,Siosa,Devouring_Totem,Shadow,A Fixture of Fate
Act 1,Nessa,Devouring_Totem,Ranger,Breaking Some Eggs
Act 1,Nessa,Devouring_Totem,Duelist,Breaking Some Eggs
Act 1,Nessa,Devouring_Totem,Marauder,Breaking Some Eggs
Act 1,Nessa,Devouring_Totem,Templar,Breaking Some Eggs
Act 1,Nessa,Devouring_Totem,Scion,Breaking Some Eggs
Act 3,Siosa,Chance_to_Bleed_Support,Witch,A Fixture of Fate
Act 3,Siosa,Chance_to_Bleed_Support,Shadow,A Fixture of Fate
Act 1,Nessa,Chance_to_Bleed_Support,Ranger,Mercy Mission
Act 1,Nessa,Chance_to_Bleed_Support,Duelist,Enemy at the Gate
Act 1,Nessa,Chance_to_Bleed_Support,Marauder,Mercy Mission
Act 1,Nessa,Chance_to_Bleed_Support,Templar,Mercy Mission
Act 1,Nessa,Chance_to_Bleed_Support,Scion,Mercy Mission
Act 3,Siosa,Purity_of_Fire,Witch,A Fixture of Fate
Act 3,Siosa,Purity_of_Fire,Shadow,A Fixture of Fate
Act 3,Siosa,Purity_of_Fire,Ranger,A Fixture of Fate
Act 3,Clarissa,Purity_of_Fire,Duelist,Lost in Love
Act 3,Clarissa,Purity_of_Fire,Marauder,Lost in Love
Act 3,Clarissa,Purity_of_Fire,Templar,Lost in Love
Act 3,Clarissa,Purity_of_Fire,Scion,Lost in Love
Act 3,Siosa,Cleave,Witch,A Fixture of Fate
Act 3,Siosa,Cleave,Shadow,A Fixture of Fate
Act 1,Nessa,Cleave,Ranger,Enemy at the Gate
Act 1,Nessa,Cleave,Duelist,Enemy at the Gate
Act 1,Nessa,Cleave,Marauder,Enemy at the Gate
Act 3,Siosa,Cleave,Templar,A Fixture of Fate
Act 1,Nessa,Cleave,Scion,Enemy at the Gate
Act 6,Lilly Roth,Berserk,Witch,Fallen from Grace
Act 6,Lilly Roth,Berserk,Shadow,Fallen from Grace
Act 6,Lilly Roth,Berserk,Ranger,Fallen from Grace
Act 4,Petarus and Vanja,Berserk,Duelist,Breaking the Seal
Act 4,Petarus and Vanja,Berserk,Marauder,Breaking the Seal
Act 4,Petarus and Vanja,Berserk,Templar,Breaking the Seal
Act 4,Petarus and Vanja,Berserk,Scion,Breaking the Seal
Act 3,Siosa,Infernal_Blow,Witch,A Fixture of Fate
Act 3,Siosa,Infernal_Blow,Shadow,A Fixture of Fate
Act 1,Nessa,Infernal_Blow,Ranger,The Siren's Cadence
Act 1,Nessa,Infernal_Blow,Duelist,The Siren's Cadence
Act 1,Nessa,Infernal_Blow,Marauder,The Siren's Cadence
Act 1,Nessa,Infernal_Blow,Templar,The Siren's Cadence
Act 1,Nessa,Infernal_Blow,Scion,The Siren's Cadence
Act 3,Siosa,Firestorm,Witch,A Fixture of Fate
Act 3,Siosa,Firestorm,Shadow,A Fixture of Fate
Act 3,Siosa,Firestorm,Ranger,A Fixture of Fate
Act 3,Siosa,Firestorm,Duelist,A Fixture of Fate
Act 3,Siosa,Firestorm,Marauder,A Fixture of Fate
Act 3,Siosa,Firestorm,Templar,A Fixture of Fate
Act 3,Siosa,Firestorm,Scion,A Fixture of Fate
Act 3,Siosa,Arrow_Nova_Support,Witch,A Fixture of Fate
Act 1,Nessa,Arrow_Nova_Support,Shadow,The Caged Brute
Act 1,Nessa,Arrow_Nova_Support,Ranger,The Caged Brute
Act 1,Nessa,Arrow_Nova_Support,Duelist,The Caged Brute
Act 3,Siosa,Arrow_Nova_Support,Marauder,A Fixture of Fate
Act 3,Siosa,Arrow_Nova_Support,Templar,A Fixture of Fate
Act 1,Nessa,Arrow_Nova_Support,Scion,The Caged Brute
Act 3,Siosa,Shock_Nova,Witch,A Fixture of Fate
Act 3,Siosa,Shock_Nova,Shadow,A Fixture of Fate
Act 3,Siosa,Shock_Nova,Ranger,A Fixture of Fate
Act 3,Siosa,Shock_Nova,Duelist,A Fixture of Fate
Act 3,Siosa,Shock_Nova,Marauder,A Fixture of Fate
Act 3,Siosa,Shock_Nova,Templar,A Fixture of Fate
Act 3,Siosa,Shock_Nova,Scion,A Fixture of Fate
Act 3,Siosa,Vigilant_Strike,Witch,A Fixture of Fate
Act 3,Siosa,Vigilant_Strike,Shadow,A Fixture of Fate
Act 1,Nessa,Vigilant_Strike,Ranger,Breaking Some Eggs
Act 1,Nessa,Vigilant_Strike,Duelist,Breaking Some Eggs
Act 1,Nessa,Vigilant_Strike,Marauder,Breaking Some Eggs
Act 1,Nessa,Vigilant_Strike,Templar,Breaking Some Eggs
Act 1,Nessa,Vigilant_Strike,Scion,Breaking Some Eggs
Act 3,Siosa,Arrogance_Support,Witch,A Fixture of Fate
Act 3,Siosa,Arrogance_Support,Shadow,A Fixture of Fate
Act 3,Siosa,Arrogance_Support,Ranger,A Fixture of Fate
Act 3,Clarissa,Arrogance_Support,Duelist,A Fixture of Fate
Act 3,Clarissa,Arrogance_Support,Marauder,A Fixture of Fate
Act 3,Clarissa,Arrogance_Support,Templar,A Fixture of Fate
Act 3,Clarissa,Arrogance_Support,Scion,A Fixture of Fate
Act 2,Yeena,Concentrated_Effect_Support,Witch,Sharp and Cruel
Act 2,Yeena,Concentrated_Effect_Support,Shadow,Sharp and Cruel
Act 3,Siosa,Concentrated_Effect_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Concentrated_Effect_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Concentrated_Effect_Support,Marauder,A Fixture of Fate
Act 2,Yeena,Concentrated_Effect_Support,Templar,Sharp and Cruel
Act 2,Yeena,Concentrated_Effect_Support,Scion,Sharp and Cruel
Act 3,Siosa,Petrified_Blood,Witch,A Fixture of Fate
Act 3,Siosa,Petrified_Blood,Shadow,A Fixture of Fate
Act 3,Siosa,Petrified_Blood,Ranger,A Fixture of Fate
Act 3,Clarissa,Petrified_Blood,Duelist,Lost in Love
Act 3,Clarissa,Petrified_Blood,Marauder,Lost in Love
Act 3,Clarissa,Petrified_Blood,Templar,Lost in Love
Act 3,Clarissa,Petrified_Blood,Scion,Lost in Love
Act 4,Petarus and Vanja,Chain_Support,Witch,The Eternal Nightmare
Act 4,Petarus and Vanja,Chain_Support,Shadow,The Eternal Nightmare
